Plate format,Incubation,Nuclei - Intensity Nucleus Alexa 488 Mean,Nuclei - Intensity Nucleus Alexa 488 Median,Nuclei - Intensity Nucleus Alexa 568 Mean,Nuclei - Intensity Nucleus Alexa 568 Median,Nuclei - Green nuclei,Nuclei - Red nuclei,Nuclei - Red and Green nuclei,Sample,Samples_order
E2,30 min,397.829,384,301.61,280,0,0,0,Digoxin_6uM_30min,18
E2,30 min,400.806,390,317.059,303,0,0,0,Digoxin_6uM_30min,18
E2,30 min,432.864,421,326.439,320,0,0,0,Digoxin_6uM_30min,18
E2,30 min,395.49,388,332.719,328,0,0,0,Digoxin_6uM_30min,18
E2,30 min,514.252,505,374.205,367,1,0,0,Digoxin_6uM_30min,18
E2,30 min,530.044,518,357.669,341,1,0,0,Digoxin_6uM_30min,18
E2,30 min,500.965,491,365.834,355,1,0,0,Digoxin_6uM_30min,18
E2,30 min,562.445,532,370.054,361,1,0,0,Digoxin_6uM_30min,18
E2,30 min,639.265,598,411.871,393,1,0,0,Digoxin_6uM_30min,18
E2,30 min,524.045,523,376.94,373,1,0,0,Digoxin_6uM_30min,18
E2,30 min,436.205,402,454.88,333,0,0,0,Digoxin_6uM_30min,18
E2,30 min,503.28,490,339.417,335,1,0,0,Digoxin_6uM_30min,18
E2,30 min,507.488,491,356.931,336,1,0,0,Digoxin_6uM_30min,18
E2,30 min,677.668,644,394.936,379,1,0,0,Digoxin_6uM_30min,18
E2,30 min,526.063,502,346.725,337,1,0,0,Digoxin_6uM_30min,18
E2,30 min,359.469,353,424.028,334,0,0,0,Digoxin_6uM_30min,18
E2,30 min,550.755,436,1920.97,371,1,1,1,Digoxin_6uM_30min,18
E2,30 min,597.727,577,371.636,366,1,0,0,Digoxin_6uM_30min,18
E2,30 min,441.021,436,343.072,335,0,0,0,Digoxin_6uM_30min,18
E2,30 min,470.144,461,345.066,338,0,0,0,Digoxin_6uM_30min,18
E2,30 min,461.59,443,375.342,335,0,0,0,Digoxin_6uM_30min,18
E2,30 min,384.355,369,269.863,261,0,0,0,Digoxin_6uM_30min,18
E2,30 min,490.64,457,319.46,304,0,0,0,Digoxin_6uM_30min,18
E2,30 min,499.609,466,345.946,303,0,0,0,Digoxin_6uM_30min,18
E2,30 min,375.844,372,283.988,280,0,0,0,Digoxin_6uM_30min,18
E2,30 min,449.821,442,344.827,335,0,0,0,Digoxin_6uM_30min,18
E2,30 min,474.256,465,336.371,324,0,0,0,Digoxin_6uM_30min,18
E2,30 min,597.875,582,333.485,324,1,0,0,Digoxin_6uM_30min,18
E2,30 min,512.119,486,318.994,305,1,0,0,Digoxin_6uM_30min,18
E2,30 min,583.609,584,348.056,347,1,0,0,Digoxin_6uM_30min,18
E2,30 min,488.541,422,343.001,328,0,0,0,Digoxin_6uM_30min,18
E2,30 min,615.956,558,357.654,332,1,0,0,Digoxin_6uM_30min,18
E2,30 min,582.088,578,368.226,361,1,0,0,Digoxin_6uM_30min,18
E2,30 min,479.433,463,336.622,329,0,0,0,Digoxin_6uM_30min,18
E2,30 min,712.819,676,414.472,400,1,0,0,Digoxin_6uM_30min,18
E2,30 min,493.215,484,354.697,346,0,0,0,Digoxin_6uM_30min,18
E2,30 min,594.49,552,334.9,322,1,0,0,Digoxin_6uM_30min,18
E2,30 min,357.682,354,310.15,284,0,0,0,Digoxin_6uM_30min,18
E2,30 min,533,535,335.416,334,1,0,0,Digoxin_6uM_30min,18
E2,30 min,392.016,393,291.029,290,0,0,0,Digoxin_6uM_30min,18
E2,30 min,604.679,579,373.633,365,1,0,0,Digoxin_6uM_30min,18
E2,30 min,653.268,621,412.268,368,1,0,0,Digoxin_6uM_30min,18
E2,30 min,638.448,617,364.917,358,1,0,0,Digoxin_6uM_30min,18
E2,30 min,563.18,553,489.01,427,1,0,0,Digoxin_6uM_30min,18
E2,30 min,473.234,469,369.3,364,0,0,0,Digoxin_6uM_30min,18
E2,30 min,400.348,385,298.146,287,0,0,0,Digoxin_6uM_30min,18
E2,30 min,404.558,385,334.69,312,0,0,0,Digoxin_6uM_30min,18
E2,30 min,507.795,487,538.75,400,1,1,1,Digoxin_6uM_30min,18
E2,30 min,486.695,471,689.517,359,0,1,0,Digoxin_6uM_30min,18
E2,30 min,406.076,394,305.907,289,0,0,0,Digoxin_6uM_30min,18
E2,30 min,462.548,446,330.674,324,0,0,0,Digoxin_6uM_30min,18
E2,30 min,538.826,521,413.919,345,1,0,0,Digoxin_6uM_30min,18
E2,30 min,615.748,583,377.898,340,1,0,0,Digoxin_6uM_30min,18
E2,30 min,375.837,353,272.939,255,0,0,0,Digoxin_6uM_30min,18
E2,30 min,488.274,474,404.825,352,0,0,0,Digoxin_6uM_30min,18
E2,30 min,546.04,539,381.094,369,1,0,0,Digoxin_6uM_30min,18
E2,30 min,538.429,518,622.66,369,1,1,1,Digoxin_6uM_30min,18
E2,30 min,541.457,522,450.45,428,1,0,0,Digoxin_6uM_30min,18
E2,30 min,422.522,399,435.2,318,0,0,0,Digoxin_6uM_30min,18
E2,30 min,633.809,609,347.803,342,1,0,0,Digoxin_6uM_30min,18
E2,30 min,622.843,583,387.115,367,1,0,0,Digoxin_6uM_30min,18
E2,30 min,579.582,568,383.675,360,1,0,0,Digoxin_6uM_30min,18
E2,30 min,555.754,540,390.69,380,1,0,0,Digoxin_6uM_30min,18
E2,30 min,560.285,546,409.215,372,1,0,0,Digoxin_6uM_30min,18
E2,30 min,599.005,553,401.3,370,1,0,0,Digoxin_6uM_30min,18
E2,30 min,405.828,392,331.788,313,0,0,0,Digoxin_6uM_30min,18
E2,30 min,590.052,564,388.398,367,1,0,0,Digoxin_6uM_30min,18
E2,30 min,515.682,492,340.395,321,1,0,0,Digoxin_6uM_30min,18
E2,30 min,590.353,563,467.738,449,1,0,0,Digoxin_6uM_30min,18
E2,30 min,427.09,416,348.274,323,0,0,0,Digoxin_6uM_30min,18
E2,30 min,513.825,499,359.81,348,1,0,0,Digoxin_6uM_30min,18
E2,30 min,564.791,539,381.399,362,1,0,0,Digoxin_6uM_30min,18
E2,30 min,554.659,527,365.786,355,1,0,0,Digoxin_6uM_30min,18
E2,30 min,435.834,421,311.815,306,0,0,0,Digoxin_6uM_30min,18
E2,30 min,557.996,532,375.994,348,1,0,0,Digoxin_6uM_30min,18
E2,30 min,331.053,326,259.199,256,0,0,0,Digoxin_6uM_30min,18
E2,30 min,338.183,335,271.504,270,0,0,0,Digoxin_6uM_30min,18
E2,30 min,423.213,416,329.671,322,0,0,0,Digoxin_6uM_30min,18
E2,30 min,408.607,378,325.48,306,0,0,0,Digoxin_6uM_30min,18
E2,30 min,496.292,472,340.195,327,0,0,0,Digoxin_6uM_30min,18
E2,30 min,546.325,510,392.06,357,1,0,0,Digoxin_6uM_30min,18
E2,30 min,440.086,419,331.446,320,0,0,0,Digoxin_6uM_30min,18
E2,30 min,523.181,511,386.935,338,1,0,0,Digoxin_6uM_30min,18
E2,30 min,433.593,424,336.695,328,0,0,0,Digoxin_6uM_30min,18
E2,30 min,539.162,532,331.838,330,1,0,0,Digoxin_6uM_30min,18
E2,30 min,545.51,527,354.454,339,1,0,0,Digoxin_6uM_30min,18
E2,30 min,520.077,503,330.699,320,1,0,0,Digoxin_6uM_30min,18
E2,30 min,502.511,492,322.725,316,1,0,0,Digoxin_6uM_30min,18
E2,30 min,602.666,588,390.337,381,1,0,0,Digoxin_6uM_30min,18
E2,30 min,457.322,438,314.328,299,0,0,0,Digoxin_6uM_30min,18
E2,30 min,461.804,450,321.673,318,0,0,0,Digoxin_6uM_30min,18
E2,30 min,684.831,644,501.297,395,1,1,1,Digoxin_6uM_30min,18
E2,30 min,517.951,508,355.62,343,1,0,0,Digoxin_6uM_30min,18
E2,30 min,425.5,417,378.848,345,0,0,0,Digoxin_6uM_30min,18
E2,30 min,538.364,520,421.903,369,1,0,0,Digoxin_6uM_30min,18
E2,30 min,479.199,465,729.525,351,0,1,0,Digoxin_6uM_30min,18
E2,30 min,370.94,364,274.925,268,0,0,0,Digoxin_6uM_30min,18
E2,30 min,420.683,410,325.499,313,0,0,0,Digoxin_6uM_30min,18
E2,30 min,528.794,515,320.91,315,1,0,0,Digoxin_6uM_30min,18
E2,30 min,434.575,427,325.975,313,0,0,0,Digoxin_6uM_30min,18
E2,30 min,410.238,401,334.084,316,0,0,0,Digoxin_6uM_30min,18
E2,30 min,534.673,523,334.723,326,1,0,0,Digoxin_6uM_30min,18
E2,30 min,1329.25,452,467.626,323,1,0,0,Digoxin_6uM_30min,18
E2,30 min,470.749,464,369.177,342,0,0,0,Digoxin_6uM_30min,18
E2,30 min,563.033,523,586.504,371,1,1,1,Digoxin_6uM_30min,18
E2,30 min,441.313,432,307.11,303,0,0,0,Digoxin_6uM_30min,18
E2,30 min,562.075,538,447.981,386,1,0,0,Digoxin_6uM_30min,18
E2,30 min,450.148,443,346.452,331,0,0,0,Digoxin_6uM_30min,18
E2,30 min,359.667,356,356.384,307,0,0,0,Digoxin_6uM_30min,18
E2,30 min,488.56,480,368.304,338,0,0,0,Digoxin_6uM_30min,18
E2,30 min,424.969,409,347.015,332,0,0,0,Digoxin_6uM_30min,18
E2,30 min,563.979,546,353.935,348,1,0,0,Digoxin_6uM_30min,18
E2,30 min,560.676,534,1124.48,386,1,1,1,Digoxin_6uM_30min,18
E2,30 min,521.583,511,399.706,370,1,0,0,Digoxin_6uM_30min,18
E2,30 min,508.991,493,342.39,335,1,0,0,Digoxin_6uM_30min,18
E2,30 min,514.497,502,436.669,385,1,0,0,Digoxin_6uM_30min,18
E2,30 min,588.086,566,366.498,351,1,0,0,Digoxin_6uM_30min,18
E2,30 min,499.741,483,353.51,343,0,0,0,Digoxin_6uM_30min,18
E2,30 min,606.7,582,392.186,368,1,0,0,Digoxin_6uM_30min,18
E2,30 min,451.156,421,475.955,315,0,0,0,Digoxin_6uM_30min,18
E2,30 min,455.618,445,278.12,269,0,0,0,Digoxin_6uM_30min,18
E2,30 min,478.72,472,334.187,310,0,0,0,Digoxin_6uM_30min,18
E2,30 min,565.081,550,361.466,343,1,0,0,Digoxin_6uM_30min,18
E2,30 min,550.274,509,397.356,345,1,0,0,Digoxin_6uM_30min,18
E2,30 min,468.098,465,355.352,348,0,0,0,Digoxin_6uM_30min,18
E2,30 min,530.737,515,310.103,304,1,0,0,Digoxin_6uM_30min,18
E2,30 min,468.679,466,334.125,329,0,0,0,Digoxin_6uM_30min,18
E2,30 min,575.282,566,363.811,349,1,0,0,Digoxin_6uM_30min,18
E2,30 min,522.318,498,345.195,338,1,0,0,Digoxin_6uM_30min,18
E2,30 min,587.368,558,330.29,321,1,0,0,Digoxin_6uM_30min,18
E2,30 min,609.84,580,400.303,370,1,0,0,Digoxin_6uM_30min,18
E2,30 min,579.69,571,360.927,353,1,0,0,Digoxin_6uM_30min,18
E2,30 min,413.806,403,360.011,318,0,0,0,Digoxin_6uM_30min,18
E2,30 min,600.558,570,407.32,387,1,0,0,Digoxin_6uM_30min,18
E2,30 min,419.97,417,434.627,334,0,0,0,Digoxin_6uM_30min,18
E2,30 min,606.678,576,435.278,403,1,0,0,Digoxin_6uM_30min,18
E2,30 min,456.757,451,378.748,341,0,0,0,Digoxin_6uM_30min,18
E2,30 min,460.284,442,360.967,326,0,0,0,Digoxin_6uM_30min,18
E2,30 min,536.021,523,370.282,351,1,0,0,Digoxin_6uM_30min,18
E2,30 min,568.354,553,371.854,363,1,0,0,Digoxin_6uM_30min,18
E2,30 min,460.237,447,326.778,315,0,0,0,Digoxin_6uM_30min,18
E2,30 min,512.955,504,348.419,347,1,0,0,Digoxin_6uM_30min,18
E2,30 min,566.072,527,317.051,299,1,0,0,Digoxin_6uM_30min,18
E2,30 min,529.265,518,568.531,388,1,1,1,Digoxin_6uM_30min,18
E2,30 min,678.314,617,430.725,398,1,0,0,Digoxin_6uM_30min,18
E2,30 min,606.547,563,399.77,367,1,0,0,Digoxin_6uM_30min,18
E2,30 min,595.04,566,526.165,377,1,1,1,Digoxin_6uM_30min,18
E2,30 min,501.61,486,295.494,288,1,0,0,Digoxin_6uM_30min,18
E2,30 min,486.435,460,335.716,302,0,0,0,Digoxin_6uM_30min,18
E2,30 min,517.588,503,294.948,289,1,0,0,Digoxin_6uM_30min,18
E2,30 min,491.203,478,330.685,327,0,0,0,Digoxin_6uM_30min,18
E2,30 min,434.375,434,325.487,299,0,0,0,Digoxin_6uM_30min,18
E2,30 min,484.466,478,352.701,330,0,0,0,Digoxin_6uM_30min,18
E2,30 min,390.617,388,283.896,275,0,0,0,Digoxin_6uM_30min,18
E2,30 min,11169.2,10930,9777.98,9776,1,1,1,Digoxin_6uM_30min,18
E2,30 min,573.535,558,369.449,358,1,0,0,Digoxin_6uM_30min,18
E2,30 min,555.688,523,521.03,335,1,1,1,Digoxin_6uM_30min,18
E2,30 min,579.75,559,362.284,352,1,0,0,Digoxin_6uM_30min,18
E2,30 min,392.828,387,356.402,304,0,0,0,Digoxin_6uM_30min,18
E2,30 min,541.783,517,431.553,366,1,0,0,Digoxin_6uM_30min,18
E2,30 min,515.705,505,329.864,320,1,0,0,Digoxin_6uM_30min,18
E2,30 min,567.872,555,358.985,355,1,0,0,Digoxin_6uM_30min,18
E2,30 min,536.04,497,363.273,336,1,0,0,Digoxin_6uM_30min,18
E2,30 min,584.427,558,394.641,378,1,0,0,Digoxin_6uM_30min,18
E2,30 min,423.22,419,367.633,317,0,0,0,Digoxin_6uM_30min,18
E2,30 min,551.378,542,382.429,366,1,0,0,Digoxin_6uM_30min,18
E2,30 min,439.264,420,289.711,284,0,0,0,Digoxin_6uM_30min,18
E2,30 min,497.354,487,331.703,321,0,0,0,Digoxin_6uM_30min,18
E2,30 min,575.377,550,365.164,358,1,0,0,Digoxin_6uM_30min,18
E2,30 min,493.4,485,349.876,342,0,0,0,Digoxin_6uM_30min,18
E2,30 min,459.134,448,324.013,320,0,0,0,Digoxin_6uM_30min,18
E2,30 min,510.462,488,390.312,332,1,0,0,Digoxin_6uM_30min,18
E2,30 min,519.309,505,302.127,297,1,0,0,Digoxin_6uM_30min,18
E2,30 min,355.016,348,271.816,265,0,0,0,Digoxin_6uM_30min,18
E2,30 min,405.726,384,252.233,245,0,0,0,Digoxin_6uM_30min,18
E2,30 min,329.505,326,223.477,221,0,0,0,Digoxin_6uM_30min,18
E2,30 min,326.979,327,257.54,256,0,0,0,Digoxin_6uM_30min,18
E2,30 min,539.679,518,354.903,345,1,0,0,Digoxin_6uM_30min,18
E2,30 min,503.528,482,375.731,341,1,0,0,Digoxin_6uM_30min,18
E2,30 min,449.579,439,365.12,316,0,0,0,Digoxin_6uM_30min,18
E2,30 min,446.119,418,369.066,328,0,0,0,Digoxin_6uM_30min,18
E2,30 min,455.748,451,360.86,309,0,0,0,Digoxin_6uM_30min,18
E2,30 min,437.532,397,368.887,321,0,0,0,Digoxin_6uM_30min,18
E2,30 min,409.508,395,365.152,314,0,0,0,Digoxin_6uM_30min,18
E2,30 min,342.19,337,276.127,266,0,0,0,Digoxin_6uM_30min,18
E2,30 min,487.65,464,320.148,308,0,0,0,Digoxin_6uM_30min,18
E2,30 min,523.135,509,373.046,360,1,0,0,Digoxin_6uM_30min,18
E2,30 min,405.369,398,371.469,329,0,0,0,Digoxin_6uM_30min,18
E2,30 min,481.911,466,337.313,329,0,0,0,Digoxin_6uM_30min,18
E2,30 min,469.591,459,373.162,340,0,0,0,Digoxin_6uM_30min,18
E2,30 min,1622.99,635,677.957,397,1,1,1,Digoxin_6uM_30min,18
E2,30 min,396.619,388,322.534,307,0,0,0,Digoxin_6uM_30min,18
E2,30 min,707.498,700,372.349,370,1,0,0,Digoxin_6uM_30min,18
E2,30 min,52458.6,55563,9630.01,8771,1,1,1,Digoxin_6uM_30min,18
E2,30 min,351.057,344,341.525,334,0,0,0,Digoxin_6uM_30min,18
E2,30 min,391.332,386,321.96,316,0,0,0,Digoxin_6uM_30min,18
E2,30 min,676.114,648,705.072,369,1,1,1,Digoxin_6uM_30min,18
E2,30 min,684.79,658,387.544,375,1,0,0,Digoxin_6uM_30min,18
E2,30 min,407.302,393,377.934,352,0,0,0,Digoxin_6uM_30min,18
E2,30 min,506.12,437,380.143,343,1,0,0,Digoxin_6uM_30min,18
E2,30 min,458.084,453,330.551,308,0,0,0,Digoxin_6uM_30min,18
E2,30 min,691.854,668,397.081,383,1,0,0,Digoxin_6uM_30min,18
E2,30 min,536.696,522,444.224,380,1,0,0,Digoxin_6uM_30min,18
E2,30 min,1111.38,920,417.726,400,1,0,0,Digoxin_6uM_30min,18
E2,30 min,615.12,569,600.517,371,1,1,1,Digoxin_6uM_30min,18
E2,30 min,454.581,439,349,331,0,0,0,Digoxin_6uM_30min,18
E2,30 min,779.826,766,417.648,395,1,0,0,Digoxin_6uM_30min,18
E2,30 min,602.109,586,418.378,394,1,0,0,Digoxin_6uM_30min,18
E2,30 min,595.202,583,419.96,402,1,0,0,Digoxin_6uM_30min,18
E2,30 min,591.376,578,366.465,361,1,0,0,Digoxin_6uM_30min,18
E2,30 min,439.313,427,334.963,324,0,0,0,Digoxin_6uM_30min,18
E2,30 min,440.96,434,361.793,322,0,0,0,Digoxin_6uM_30min,18
E2,30 min,333.684,322,264.793,254,0,0,0,Digoxin_6uM_30min,18
E2,30 min,409.443,406,308.595,289,0,0,0,Digoxin_6uM_30min,18
E2,30 min,398.963,383,289.026,281,0,0,0,Digoxin_6uM_30min,18
E2,30 min,393.838,390,277.829,265,0,0,0,Digoxin_6uM_30min,18
E2,30 min,388.461,381,285.652,279,0,0,0,Digoxin_6uM_30min,18
E2,30 min,441.694,432,326.779,316,0,0,0,Digoxin_6uM_30min,18
E2,30 min,460.819,444,346.331,325,0,0,0,Digoxin_6uM_30min,18
E2,30 min,662.909,643,371.709,365,1,0,0,Digoxin_6uM_30min,18
E2,30 min,620.4,614,338.837,336,1,0,0,Digoxin_6uM_30min,18
E2,30 min,678.558,674,360.571,352,1,0,0,Digoxin_6uM_30min,18
E2,30 min,540.576,534,497.86,363,1,0,0,Digoxin_6uM_30min,18
E2,30 min,627.732,592,410.046,384,1,0,0,Digoxin_6uM_30min,18
E2,30 min,509.347,490,320.456,305,1,0,0,Digoxin_6uM_30min,18
E2,30 min,550.535,526,359.815,334,1,0,0,Digoxin_6uM_30min,18
E2,30 min,509.386,500,382.834,357,1,0,0,Digoxin_6uM_30min,18
E2,30 min,593.212,457,3407.35,524,1,1,1,Digoxin_6uM_30min,18
E2,30 min,375.959,353,303.417,288,0,0,0,Digoxin_6uM_30min,18
E2,30 min,423.152,401,316.256,302,0,0,0,Digoxin_6uM_30min,18
E2,30 min,445.261,439,693.641,465,0,1,0,Digoxin_6uM_30min,18
E2,30 min,545.983,527,468.513,327,1,0,0,Digoxin_6uM_30min,18
E2,30 min,418.278,410,365.026,338,0,0,0,Digoxin_6uM_30min,18
E2,30 min,495.758,486,367.041,318,0,0,0,Digoxin_6uM_30min,18
E2,30 min,413.204,406,325.943,316,0,0,0,Digoxin_6uM_30min,18
E2,30 min,395.445,378,341.872,317,0,0,0,Digoxin_6uM_30min,18
E2,30 min,615.198,568,351.165,306,1,0,0,Digoxin_6uM_30min,18
E2,30 min,369.624,345,266.214,259,0,0,0,Digoxin_6uM_30min,18
E2,30 min,401.057,398,330.161,318,0,0,0,Digoxin_6uM_30min,18
E2,30 min,509.1,490,291.653,275,1,0,0,Digoxin_6uM_30min,18
E2,30 min,600.055,588,365.101,359,1,0,0,Digoxin_6uM_30min,18
E2,30 min,553.919,513,461.21,349,1,0,0,Digoxin_6uM_30min,18
E2,30 min,481.536,472,310.043,306,0,0,0,Digoxin_6uM_30min,18
E2,30 min,470.961,464,352.935,341,0,0,0,Digoxin_6uM_30min,18
E2,30 min,459.665,450,338.922,335,0,0,0,Digoxin_6uM_30min,18
E2,30 min,403.518,397,369.151,315,0,0,0,Digoxin_6uM_30min,18
E2,30 min,3218.56,767,817.9,431,1,1,1,Digoxin_6uM_30min,18
E2,30 min,496.301,482,361.429,340,0,0,0,Digoxin_6uM_30min,18
E2,30 min,620.639,584,413.259,377,1,0,0,Digoxin_6uM_30min,18
E2,30 min,577.412,557,367.901,348,1,0,0,Digoxin_6uM_30min,18
E2,30 min,526.876,503,363.721,362,1,0,0,Digoxin_6uM_30min,18
E2,30 min,475.658,466,326.986,316,0,0,0,Digoxin_6uM_30min,18
E2,30 min,638.174,584,384.064,372,1,0,0,Digoxin_6uM_30min,18
E2,30 min,628.531,602,396.546,378,1,0,0,Digoxin_6uM_30min,18
E2,30 min,13815.7,13168,16727.8,15798,1,1,1,Digoxin_6uM_30min,18
E2,30 min,674.957,610,396.452,376,1,0,0,Digoxin_6uM_30min,18
E2,30 min,618.828,566,401.052,366,1,0,0,Digoxin_6uM_30min,18
E2,30 min,5191.73,4929,2449.43,2248,1,1,1,Digoxin_6uM_30min,18
E2,30 min,552.112,522,359.798,355,1,0,0,Digoxin_6uM_30min,18
E2,30 min,474.567,465,365.27,346,0,0,0,Digoxin_6uM_30min,18
E2,30 min,466.659,459,344.436,339,0,0,0,Digoxin_6uM_30min,18
E2,30 min,572.026,565,430.363,397,1,0,0,Digoxin_6uM_30min,18
E2,30 min,737.979,717,408.563,390,1,0,0,Digoxin_6uM_30min,18
E2,30 min,634.618,590,350.774,338,1,0,0,Digoxin_6uM_30min,18
E2,30 min,497.399,453,380.019,336,0,0,0,Digoxin_6uM_30min,18
E2,30 min,424.351,417,280.019,275,0,0,0,Digoxin_6uM_30min,18
E2,30 min,562.347,550,364.33,351,1,0,0,Digoxin_6uM_30min,18
E2,30 min,499.11,473,1276.48,358,0,1,0,Digoxin_6uM_30min,18
E2,30 min,478.568,468,339.676,330,0,0,0,Digoxin_6uM_30min,18
E2,30 min,424.882,410,486.864,421,0,0,0,Digoxin_6uM_30min,18
E2,30 min,533.138,525,362.857,351,1,0,0,Digoxin_6uM_30min,18
E2,30 min,432.322,421,334.225,326,0,0,0,Digoxin_6uM_30min,18
E2,30 min,539.552,522,327.923,320,1,0,0,Digoxin_6uM_30min,18
E2,30 min,438.886,433,288.265,269,0,0,0,Digoxin_6uM_30min,18
E2,30 min,418.521,404,290.134,264,0,0,0,Digoxin_6uM_30min,18
E2,30 min,478.641,458,365,335,0,0,0,Digoxin_6uM_30min,18
E2,30 min,509.356,489,341.827,326,1,0,0,Digoxin_6uM_30min,18
E2,30 min,391.438,386,319.491,311,0,0,0,Digoxin_6uM_30min,18
E2,30 min,467.225,451,337.879,320,0,0,0,Digoxin_6uM_30min,18
E2,30 min,482.975,422,383.771,334,0,0,0,Digoxin_6uM_30min,18
E2,30 min,496.094,480,332.774,325,0,0,0,Digoxin_6uM_30min,18
E2,30 min,550.309,539,371.646,362,1,0,0,Digoxin_6uM_30min,18
E2,30 min,641.957,628,413.649,371,1,0,0,Digoxin_6uM_30min,18
E2,30 min,513.401,505,3378.13,2499,1,1,1,Digoxin_6uM_30min,18
E2,30 min,412.741,403,291.75,286,0,0,0,Digoxin_6uM_30min,18
E2,30 min,462.547,444,321.438,308,0,0,0,Digoxin_6uM_30min,18
E2,30 min,379.588,373,336.273,318,0,0,0,Digoxin_6uM_30min,18
E2,30 min,475.409,471,346.868,343,0,0,0,Digoxin_6uM_30min,18
E2,30 min,733.675,696,385.582,373,1,0,0,Digoxin_6uM_30min,18
E2,30 min,548.422,531,355.014,347,1,0,0,Digoxin_6uM_30min,18
E2,30 min,559.154,548,7166.57,3322,1,1,1,Digoxin_6uM_30min,18
E2,30 min,511.058,495,348.704,341,1,0,0,Digoxin_6uM_30min,18
E2,30 min,444.611,434,328.883,319,0,0,0,Digoxin_6uM_30min,18
E2,30 min,492.798,480,335.674,330,0,0,0,Digoxin_6uM_30min,18
E2,30 min,525.374,508,344.904,334,1,0,0,Digoxin_6uM_30min,18
E2,30 min,578.705,568,356.767,351,1,0,0,Digoxin_6uM_30min,18
E2,30 min,483.708,466,309.949,303,0,0,0,Digoxin_6uM_30min,18
E2,30 min,418.923,417,325.637,321,0,0,0,Digoxin_6uM_30min,18
E2,30 min,515.397,498,348.364,339,1,0,0,Digoxin_6uM_30min,18
E2,30 min,505.303,491,364.199,354,1,0,0,Digoxin_6uM_30min,18
E2,30 min,368.73,357,279.033,274,0,0,0,Digoxin_6uM_30min,18
E2,30 min,480.67,469,313.16,307,0,0,0,Digoxin_6uM_30min,18
E2,30 min,397.437,396,320.81,319,0,0,0,Digoxin_6uM_30min,18
E2,30 min,569.54,557,368.671,367,1,0,0,Digoxin_6uM_30min,18
E2,30 min,531.889,526,390.769,385,1,0,0,Digoxin_6uM_30min,18
E2,30 min,532.42,512,374.84,362,1,0,0,Digoxin_6uM_30min,18
E2,30 min,482.619,473,342.563,334,0,0,0,Digoxin_6uM_30min,18
E2,30 min,422.517,399,378.712,321,0,0,0,Digoxin_6uM_30min,18
E2,30 min,537.469,517,339.763,321,1,0,0,Digoxin_6uM_30min,18
E2,30 min,471.569,460,330.611,317,0,0,0,Digoxin_6uM_30min,18
E2,30 min,450.874,444,345.742,326,0,0,0,Digoxin_6uM_30min,18
E2,30 min,511.747,496,379.853,368,1,0,0,Digoxin_6uM_30min,18
E2,30 min,654.564,625,402.746,382,1,0,0,Digoxin_6uM_30min,18
E2,30 min,632.591,608,373.752,362,1,0,0,Digoxin_6uM_30min,18
E2,30 min,640.587,619,381.79,373,1,0,0,Digoxin_6uM_30min,18
E2,30 min,401.86,390,325.865,319,0,0,0,Digoxin_6uM_30min,18
E2,30 min,405.54,402,326.437,325,0,0,0,Digoxin_6uM_30min,18
E2,30 min,525.19,513,363.017,357,1,0,0,Digoxin_6uM_30min,18
E2,30 min,644.606,587,400.744,382,1,0,0,Digoxin_6uM_30min,18
E2,30 min,426.884,410,344.576,321,0,0,0,Digoxin_6uM_30min,18
E2,30 min,411.861,392,279.816,268,0,0,0,Digoxin_6uM_30min,18
E2,30 min,620.113,584,498.822,368,1,0,0,Digoxin_6uM_30min,18
E2,30 min,555.995,532,371.889,350,1,0,0,Digoxin_6uM_30min,18
E2,30 min,594.369,577,368.609,366,1,0,0,Digoxin_6uM_30min,18
E2,30 min,456.376,453,311.468,307,0,0,0,Digoxin_6uM_30min,18
E2,30 min,484.36,450,354.321,330,0,0,0,Digoxin_6uM_30min,18
E2,30 min,573.592,560,370.239,363,1,0,0,Digoxin_6uM_30min,18
E2,30 min,654.554,620,399.055,382,1,0,0,Digoxin_6uM_30min,18
E2,30 min,550.523,527,396.132,376,1,0,0,Digoxin_6uM_30min,18
E2,30 min,462.248,433,321.215,309,0,0,0,Digoxin_6uM_30min,18
E2,30 min,517.45,505,413.906,320,1,0,0,Digoxin_6uM_30min,18
E2,30 min,441.289,435,361.877,337,0,0,0,Digoxin_6uM_30min,18
E2,30 min,449.324,436,348.842,341,0,0,0,Digoxin_6uM_30min,18
E2,30 min,543.919,519,354.457,339,1,0,0,Digoxin_6uM_30min,18
E2,30 min,524.391,525,365.547,365,1,0,0,Digoxin_6uM_30min,18
E2,30 min,518.926,522,360.441,360,1,0,0,Digoxin_6uM_30min,18
E2,30 min,591.676,581,379.389,370,1,0,0,Digoxin_6uM_30min,18
E2,30 min,515.749,498,351.381,335,1,0,0,Digoxin_6uM_30min,18
E2,30 min,583.151,575,393.97,362,1,0,0,Digoxin_6uM_30min,18
E2,30 min,483.566,472,336.042,328,0,0,0,Digoxin_6uM_30min,18
E2,30 min,551.825,515,399.668,381,1,0,0,Digoxin_6uM_30min,18
E2,30 min,1839.86,1797,720.735,662,1,1,1,Digoxin_6uM_30min,18
E2,30 min,535.519,516,413.623,390,1,0,0,Digoxin_6uM_30min,18
E2,30 min,609.099,573,405.715,378,1,0,0,Digoxin_6uM_30min,18
E2,30 min,510.25,496,368.773,349,1,0,0,Digoxin_6uM_30min,18
